,Country Name,Date,"Government Response Stringency Index ((0 to 100, 100 = strictest))"
91,Afghanistan,"Apr 1, 2020",61.25
92,Afghanistan,"Apr 2, 2020",61.25
100,Afghanistan,"Apr 10, 2020",72.36
101,Afghanistan,"Apr 11, 2020",72.36
102,Afghanistan,"Apr 12, 2020",76.33
103,Afghanistan,"Apr 13, 2020",76.33
104,Afghanistan,"Apr 14, 2020",76.33
105,Afghanistan,"Apr 15, 2020",76.33
106,Afghanistan,"Apr 16, 2020",76.33
107,Afghanistan,"Apr 17, 2020",76.33
108,Afghanistan,"Apr 18, 2020",76.33
109,Afghanistan,"Apr 19, 2020",76.33
110,Afghanistan,"Apr 20, 2020",76.33
111,Afghanistan,"Apr 21, 2020",76.33
112,Afghanistan,"Apr 22, 2020",76.33
113,Afghanistan,"Apr 23, 2020",76.33
114,Afghanistan,"Apr 24, 2020",76.33
115,Afghanistan,"Apr 25, 2020",76.33
116,Afghanistan,"Apr 26, 2020",76.33
117,Afghanistan,"Apr 27, 2020",76.33
118,Afghanistan,"Apr 28, 2020",76.33
119,Afghanistan,"Apr 29, 2020",76.33
213,Albania,"Apr 1, 2020",84.39
214,Albania,"Apr 2, 2020",84.39
222,Albania,"Apr 10, 2020",84.39
223,Albania,"Apr 11, 2020",84.39
224,Albania,"Apr 12, 2020",84.39
225,Albania,"Apr 13, 2020",84.39
226,Albania,"Apr 14, 2020",84.39
227,Albania,"Apr 15, 2020",84.39
228,Albania,"Apr 16, 2020",84.39
229,Albania,"Apr 17, 2020",84.39
230,Albania,"Apr 18, 2020",88.36
231,Albania,"Apr 19, 2020",88.36
232,Albania,"Apr 20, 2020",88.36
233,Albania,"Apr 21, 2020",88.36
234,Albania,"Apr 22, 2020",88.36
235,Albania,"Apr 23, 2020",88.36
236,Albania,"Apr 24, 2020",88.36
237,Albania,"Apr 25, 2020",88.36
238,Albania,"Apr 26, 2020",88.36
239,Albania,"Apr 27, 2020",88.36
240,Albania,"Apr 28, 2020",88.36
241,Albania,"Apr 29, 2020",88.36
344,Algeria,"Apr 1, 2020",80.57
345,Algeria,"Apr 2, 2020",80.57
353,Algeria,"Apr 10, 2020",80.57
354,Algeria,"Apr 11, 2020",80.57
355,Algeria,"Apr 12, 2020",80.57
356,Algeria,"Apr 13, 2020",80.57
357,Algeria,"Apr 14, 2020",84.54
358,Algeria,"Apr 15, 2020",84.54
359,Algeria,"Apr 16, 2020",84.54
360,Algeria,"Apr 17, 2020",84.54
361,Algeria,"Apr 18, 2020",84.54
362,Algeria,"Apr 19, 2020",84.54
363,Algeria,"Apr 20, 2020",84.54
364,Algeria,"Apr 21, 2020",84.54
365,Algeria,"Apr 22, 2020",84.54
366,Algeria,"Apr 23, 2020",84.54
367,Algeria,"Apr 24, 2020",82.42
368,Algeria,"Apr 25, 2020",82.42
369,Algeria,"Apr 26, 2020",82.42
370,Algeria,"Apr 27, 2020",82.42
371,Algeria,"Apr 28, 2020",82.42
372,Algeria,"Apr 29, 2020",82.42
473,Andorra,"Apr 1, 2020",53.43
474,Andorra,"Apr 2, 2020",53.43
482,Andorra,"Apr 10, 2020",61.77
483,Andorra,"Apr 11, 2020",61.77
484,Andorra,"Apr 12, 2020",61.77
485,Andorra,"Apr 13, 2020",61.77
486,Andorra,"Apr 14, 2020",61.77
487,Andorra,"Apr 15, 2020",61.77
488,Andorra,"Apr 16, 2020",61.77
489,Andorra,"Apr 17, 2020",61.77
490,Andorra,"Apr 18, 2020",61.77
491,Andorra,"Apr 19, 2020",61.77
492,Andorra,"Apr 20, 2020",59.12
493,Andorra,"Apr 21, 2020",59.12
494,Andorra,"Apr 22, 2020",59.12
495,Andorra,"Apr 23, 2020",59.12
496,Andorra,"Apr 24, 2020",59.12
497,Andorra,"Apr 25, 2020",59.12
498,Andorra,"Apr 26, 2020",59.12
499,Andorra,"Apr 27, 2020",59.12
500,Andorra,"Apr 28, 2020",59.12
501,Andorra,"Apr 29, 2020",59.12
602,Angola,"Apr 1, 2020",93.38
603,Angola,"Apr 2, 2020",93.38
611,Angola,"Apr 10, 2020",93.38
612,Angola,"Apr 11, 2020",93.38
613,Angola,"Apr 12, 2020",93.38
614,Angola,"Apr 13, 2020",93.38
615,Angola,"Apr 14, 2020",93.38
616,Angola,"Apr 15, 2020",93.38
617,Angola,"Apr 16, 2020",93.38
618,Angola,"Apr 17, 2020",93.38
619,Angola,"Apr 18, 2020",93.38
620,Angola,"Apr 19, 2020",93.38
621,Angola,"Apr 20, 2020",93.38
622,Angola,"Apr 21, 2020",93.38
623,Angola,"Apr 22, 2020",93.38
624,Angola,"Apr 23, 2020",86.77
625,Angola,"Apr 24, 2020",86.77
626,Angola,"Apr 25, 2020",86.77
627,Angola,"Apr 26, 2020",86.77
628,Angola,"Apr 27, 2020",86.77
629,Angola,"Apr 28, 2020",86.77
630,Angola,"Apr 29, 2020",86.77
730,Argentina,"Apr 1, 2020",100.0
731,Argentina,"Apr 2, 2020",100.0
739,Argentina,"Apr 10, 2020",100.0
740,Argentina,"Apr 11, 2020",100.0
741,Argentina,"Apr 12, 2020",100.0
742,Argentina,"Apr 13, 2020",100.0
743,Argentina,"Apr 14, 2020",100.0
744,Argentina,"Apr 15, 2020",100.0
745,Argentina,"Apr 16, 2020",100.0
746,Argentina,"Apr 17, 2020",100.0
747,Argentina,"Apr 18, 2020",100.0
748,Argentina,"Apr 19, 2020",100.0
749,Argentina,"Apr 20, 2020",100.0
750,Argentina,"Apr 21, 2020",100.0
751,Argentina,"Apr 22, 2020",100.0
752,Argentina,"Apr 23, 2020",100.0
753,Argentina,"Apr 24, 2020",100.0
754,Argentina,"Apr 25, 2020",100.0
755,Argentina,"Apr 26, 2020",100.0
756,Argentina,"Apr 27, 2020",87.57
757,Argentina,"Apr 28, 2020",87.57
758,Argentina,"Apr 29, 2020",87.57
864,Aruba,"Apr 1, 2020",83.46
865,Aruba,"Apr 2, 2020",83.46
873,Aruba,"Apr 10, 2020",86.11
874,Aruba,"Apr 11, 2020",83.46
875,Aruba,"Apr 12, 2020",86.11
876,Aruba,"Apr 13, 2020",86.11
877,Aruba,"Apr 14, 2020",83.46
878,Aruba,"Apr 15, 2020",83.46
879,Aruba,"Apr 16, 2020",83.46
880,Aruba,"Apr 17, 2020",83.46
881,Aruba,"Apr 18, 2020",86.24
882,Aruba,"Apr 19, 2020",86.24
883,Aruba,"Apr 20, 2020",83.46
884,Aruba,"Apr 21, 2020",83.46
885,Aruba,"Apr 22, 2020",83.46
886,Aruba,"Apr 23, 2020",83.46
887,Aruba,"Apr 24, 2020",83.46
888,Aruba,"Apr 25, 2020",83.46
889,Aruba,"Apr 26, 2020",83.46
890,Aruba,"Apr 27, 2020",83.46
891,Aruba,"Apr 28, 2020",83.46
892,Aruba,"Apr 29, 2020",83.46
991,Australia,"Apr 1, 2020",71.44
992,Australia,"Apr 2, 2020",70.91
1000,Australia,"Apr 10, 2020",70.91
1001,Australia,"Apr 11, 2020",70.91
1002,Australia,"Apr 12, 2020",70.91
1003,Australia,"Apr 13, 2020",70.91
1004,Australia,"Apr 14, 2020",70.91
1005,Australia,"Apr 15, 2020",70.91
1006,Australia,"Apr 16, 2020",70.91
1007,Australia,"Apr 17, 2020",70.91
1008,Australia,"Apr 18, 2020",68.26
1009,Australia,"Apr 19, 2020",68.26
1010,Australia,"Apr 20, 2020",68.26
1011,Australia,"Apr 21, 2020",68.26
1012,Australia,"Apr 22, 2020",68.26
1013,Australia,"Apr 23, 2020",68.26
1014,Australia,"Apr 24, 2020",68.26
1015,Australia,"Apr 25, 2020",68.26
1016,Australia,"Apr 26, 2020",68.26
1017,Australia,"Apr 27, 2020",68.26
1018,Australia,"Apr 28, 2020",68.26
1019,Australia,"Apr 29, 2020",68.26
1118,Austria,"Apr 1, 2020",84.79
1119,Austria,"Apr 2, 2020",84.79
1127,Austria,"Apr 10, 2020",84.79
1128,Austria,"Apr 11, 2020",84.79
1129,Austria,"Apr 12, 2020",84.79
1130,Austria,"Apr 13, 2020",77.65
1131,Austria,"Apr 14, 2020",77.65
1132,Austria,"Apr 15, 2020",77.65
1133,Austria,"Apr 16, 2020",77.65
1134,Austria,"Apr 17, 2020",77.65
1135,Austria,"Apr 18, 2020",72.22
1136,Austria,"Apr 19, 2020",72.22
1137,Austria,"Apr 20, 2020",72.22
1138,Austria,"Apr 21, 2020",72.22
1139,Austria,"Apr 22, 2020",72.22
1140,Austria,"Apr 23, 2020",71.42
1141,Austria,"Apr 24, 2020",71.42
1142,Austria,"Apr 25, 2020",71.42
1143,Austria,"Apr 26, 2020",71.42
1144,Austria,"Apr 27, 2020",71.42
1145,Austria,"Apr 28, 2020",71.42
1146,Austria,"Apr 29, 2020",71.42
1251,Azerbaijan,"Apr 1, 2020",90.08
1252,Azerbaijan,"Apr 2, 2020",90.08
1260,Azerbaijan,"Apr 10, 2020",90.08
1261,Azerbaijan,"Apr 11, 2020",90.08
1262,Azerbaijan,"Apr 12, 2020",90.08
1263,Azerbaijan,"Apr 13, 2020",90.08
1264,Azerbaijan,"Apr 14, 2020",90.08
1265,Azerbaijan,"Apr 15, 2020",90.08
1266,Azerbaijan,"Apr 16, 2020",92.86
1267,Azerbaijan,"Apr 17, 2020",92.86
1268,Azerbaijan,"Apr 18, 2020",92.86
1269,Azerbaijan,"Apr 19, 2020",92.86
1270,Azerbaijan,"Apr 20, 2020",92.86
1271,Azerbaijan,"Apr 21, 2020",88.89
1272,Azerbaijan,"Apr 22, 2020",88.89
1273,Azerbaijan,"Apr 23, 2020",88.89
1274,Azerbaijan,"Apr 24, 2020",88.89
1275,Azerbaijan,"Apr 25, 2020",88.89
1276,Azerbaijan,"Apr 26, 2020",86.24
1277,Azerbaijan,"Apr 27, 2020",86.24
1278,Azerbaijan,"Apr 28, 2020",86.24
1279,Azerbaijan,"Apr 29, 2020",86.24
1376,Bahrain,"Apr 1, 2020",83.99
1377,Bahrain,"Apr 2, 2020",83.99
1385,Bahrain,"Apr 10, 2020",86.77
1386,Bahrain,"Apr 11, 2020",86.77
1387,Bahrain,"Apr 12, 2020",86.77
1388,Bahrain,"Apr 13, 2020",86.77
1389,Bahrain,"Apr 14, 2020",86.77
1390,Bahrain,"Apr 15, 2020",86.77
1391,Bahrain,"Apr 16, 2020",86.77
1392,Bahrain,"Apr 17, 2020",86.77
1393,Bahrain,"Apr 18, 2020",86.77
1394,Bahrain,"Apr 19, 2020",86.77
1395,Bahrain,"Apr 20, 2020",86.77
1396,Bahrain,"Apr 21, 2020",86.77
1397,Bahrain,"Apr 22, 2020",86.77
1398,Bahrain,"Apr 23, 2020",86.77
1399,Bahrain,"Apr 24, 2020",86.77
1400,Bahrain,"Apr 25, 2020",86.77
1401,Bahrain,"Apr 26, 2020",86.77
1402,Bahrain,"Apr 27, 2020",86.77
1403,Bahrain,"Apr 28, 2020",86.77
1404,Bahrain,"Apr 29, 2020",86.77
1510,Bangladesh,"Apr 1, 2020",88.76
1511,Bangladesh,"Apr 2, 2020",88.76
1519,Bangladesh,"Apr 10, 2020",91.4
1520,Bangladesh,"Apr 11, 2020",94.58
1521,Bangladesh,"Apr 12, 2020",94.58
1522,Bangladesh,"Apr 13, 2020",94.58
1523,Bangladesh,"Apr 14, 2020",94.58
1524,Bangladesh,"Apr 15, 2020",94.58
1525,Bangladesh,"Apr 16, 2020",94.58
1526,Bangladesh,"Apr 17, 2020",94.58
1527,Bangladesh,"Apr 18, 2020",94.58
1528,Bangladesh,"Apr 19, 2020",94.58
1529,Bangladesh,"Apr 20, 2020",94.58
1530,Bangladesh,"Apr 21, 2020",94.58
1531,Bangladesh,"Apr 22, 2020",94.58
1532,Bangladesh,"Apr 23, 2020",94.58
1533,Bangladesh,"Apr 24, 2020",94.58
1534,Bangladesh,"Apr 25, 2020",94.58
1535,Bangladesh,"Apr 26, 2020",94.58
1536,Bangladesh,"Apr 27, 2020",94.58
1537,Bangladesh,"Apr 28, 2020",94.58
1538,Bangladesh,"Apr 29, 2020",94.58
1642,Barbados,"Apr 1, 2020",76.06
1643,Barbados,"Apr 2, 2020",76.06
1651,Barbados,"Apr 10, 2020",90.47
1652,Barbados,"Apr 11, 2020",90.47
1653,Barbados,"Apr 12, 2020",90.47
1654,Barbados,"Apr 13, 2020",90.47
1655,Barbados,"Apr 14, 2020",90.47
1656,Barbados,"Apr 15, 2020",90.47
1657,Barbados,"Apr 16, 2020",90.47
1658,Barbados,"Apr 17, 2020",90.47
1659,Barbados,"Apr 18, 2020",90.47
1660,Barbados,"Apr 19, 2020",90.47
1661,Barbados,"Apr 20, 2020",90.47
1662,Barbados,"Apr 21, 2020",90.47
1663,Barbados,"Apr 22, 2020",90.47
1664,Barbados,"Apr 23, 2020",90.47
1665,Barbados,"Apr 24, 2020",90.47
1666,Barbados,"Apr 25, 2020",90.47
1667,Barbados,"Apr 26, 2020",90.47
1668,Barbados,"Apr 27, 2020",90.47
1669,Barbados,"Apr 28, 2020",90.47
1670,Barbados,"Apr 29, 2020",90.47
1777,Belgium,"Apr 1, 2020",83.6
1778,Belgium,"Apr 2, 2020",83.6
1786,Belgium,"Apr 10, 2020",83.6
1787,Belgium,"Apr 11, 2020",83.6
1788,Belgium,"Apr 12, 2020",83.6
1789,Belgium,"Apr 13, 2020",83.6
1790,Belgium,"Apr 14, 2020",83.6
1791,Belgium,"Apr 15, 2020",83.6
1792,Belgium,"Apr 16, 2020",83.6
1793,Belgium,"Apr 17, 2020",83.6
1794,Belgium,"Apr 18, 2020",83.6
1795,Belgium,"Apr 19, 2020",83.6
1796,Belgium,"Apr 20, 2020",83.6
1797,Belgium,"Apr 21, 2020",83.6
1798,Belgium,"Apr 22, 2020",83.6
1799,Belgium,"Apr 23, 2020",83.6
1800,Belgium,"Apr 24, 2020",83.6
1801,Belgium,"Apr 25, 2020",83.6
1802,Belgium,"Apr 26, 2020",83.6
1803,Belgium,"Apr 27, 2020",83.6
1804,Belgium,"Apr 28, 2020",83.6
1805,Belgium,"Apr 29, 2020",83.6
1902,Belize,"Apr 1, 2020",64.68
1903,Belize,"Apr 2, 2020",64.68
1911,Belize,"Apr 10, 2020",64.68
1912,Belize,"Apr 11, 2020",64.68
1913,Belize,"Apr 12, 2020",64.68
1914,Belize,"Apr 13, 2020",64.68
1915,Belize,"Apr 14, 2020",64.68
1916,Belize,"Apr 15, 2020",64.68
1917,Belize,"Apr 16, 2020",64.68
1918,Belize,"Apr 17, 2020",64.68
1919,Belize,"Apr 18, 2020",64.68
1920,Belize,"Apr 19, 2020",64.68
1921,Belize,"Apr 20, 2020",64.68
1922,Belize,"Apr 21, 2020",64.68
1923,Belize,"Apr 22, 2020",64.68
1924,Belize,"Apr 23, 2020",64.68
1925,Belize,"Apr 24, 2020",64.68
1926,Belize,"Apr 25, 2020",64.68
1927,Belize,"Apr 26, 2020",64.68
1928,Belize,"Apr 27, 2020",73.42
1929,Belize,"Apr 28, 2020",73.42
1930,Belize,"Apr 29, 2020",73.42
2026,Benin,"Apr 1, 2020",58.74
2027,Benin,"Apr 2, 2020",58.74
2035,Benin,"Apr 10, 2020",58.74
2036,Benin,"Apr 11, 2020",58.74
2037,Benin,"Apr 12, 2020",58.74
2038,Benin,"Apr 13, 2020",58.74
2039,Benin,"Apr 14, 2020",58.74
2040,Benin,"Apr 15, 2020",58.74
2041,Benin,"Apr 16, 2020",58.74
2042,Benin,"Apr 17, 2020",58.74
2043,Benin,"Apr 18, 2020",58.74
2044,Benin,"Apr 19, 2020",58.74
2045,Benin,"Apr 20, 2020",58.74
2046,Benin,"Apr 21, 2020",58.74
2047,Benin,"Apr 22, 2020",58.74
2048,Benin,"Apr 23, 2020",58.74
2049,Benin,"Apr 24, 2020",58.74
2050,Benin,"Apr 25, 2020",58.74
2051,Benin,"Apr 26, 2020",58.74
2052,Benin,"Apr 27, 2020",58.74
2053,Benin,"Apr 28, 2020",58.74
2054,Benin,"Apr 29, 2020",58.74
2158,Bermuda,"Apr 1, 2020",52.91
2159,Bermuda,"Apr 2, 2020",52.91
2167,Bermuda,"Apr 10, 2020",97.35
2168,Bermuda,"Apr 11, 2020",97.35
2169,Bermuda,"Apr 12, 2020",97.35
2170,Bermuda,"Apr 13, 2020",97.35
2171,Bermuda,"Apr 14, 2020",97.35
2172,Bermuda,"Apr 15, 2020",97.35
2173,Bermuda,"Apr 16, 2020",97.35
2174,Bermuda,"Apr 17, 2020",97.35
2175,Bermuda,"Apr 18, 2020",97.35
2176,Bermuda,"Apr 19, 2020",97.35
2177,Bermuda,"Apr 20, 2020",97.35
2178,Bermuda,"Apr 21, 2020",97.35
2179,Bermuda,"Apr 22, 2020",97.35
2180,Bermuda,"Apr 23, 2020",97.35
2181,Bermuda,"Apr 24, 2020",97.35
2182,Bermuda,"Apr 25, 2020",97.35
2183,Bermuda,"Apr 26, 2020",97.35
2184,Bermuda,"Apr 27, 2020",97.35
2185,Bermuda,"Apr 28, 2020",97.35
2186,Bermuda,"Apr 29, 2020",97.35
2219,Bolivia,"Apr 1, 2020",94.18
2220,Bolivia,"Apr 2, 2020",94.18
2228,Bolivia,"Apr 10, 2020",94.18
2229,Bolivia,"Apr 11, 2020",94.18
2230,Bolivia,"Apr 12, 2020",94.18
2231,Bolivia,"Apr 13, 2020",94.18
2232,Bolivia,"Apr 14, 2020",97.35
2233,Bolivia,"Apr 15, 2020",97.35
2234,Bolivia,"Apr 16, 2020",97.35
2235,Bolivia,"Apr 17, 2020",97.35
2236,Bolivia,"Apr 18, 2020",97.35
2237,Bolivia,"Apr 19, 2020",97.35
2238,Bolivia,"Apr 20, 2020",97.35
2239,Bolivia,"Apr 21, 2020",97.35
2240,Bolivia,"Apr 22, 2020",97.35
2241,Bolivia,"Apr 23, 2020",97.35
2242,Bolivia,"Apr 24, 2020",97.35
2243,Bolivia,"Apr 25, 2020",97.35
2244,Bolivia,"Apr 26, 2020",97.35
2245,Bolivia,"Apr 27, 2020",97.35
2246,Bolivia,"Apr 28, 2020",97.35
2247,Bolivia,"Apr 29, 2020",97.35
2351,Bosnia and Herzegovina,"Apr 1, 2020",87.71
2352,Bosnia and Herzegovina,"Apr 2, 2020",87.71
2360,Bosnia and Herzegovina,"Apr 10, 2020",87.71
2361,Bosnia and Herzegovina,"Apr 11, 2020",87.71
2362,Bosnia and Herzegovina,"Apr 12, 2020",87.71
2363,Bosnia and Herzegovina,"Apr 13, 2020",87.71
2364,Bosnia and Herzegovina,"Apr 14, 2020",87.71
2365,Bosnia and Herzegovina,"Apr 15, 2020",87.71
2366,Bosnia and Herzegovina,"Apr 16, 2020",87.71
2367,Bosnia and Herzegovina,"Apr 17, 2020",87.71
2368,Bosnia and Herzegovina,"Apr 18, 2020",87.71
2369,Bosnia and Herzegovina,"Apr 19, 2020",87.71
2370,Bosnia and Herzegovina,"Apr 20, 2020",90.88
2371,Bosnia and Herzegovina,"Apr 21, 2020",90.88
2372,Bosnia and Herzegovina,"Apr 22, 2020",90.88
2373,Bosnia and Herzegovina,"Apr 23, 2020",90.88
2374,Bosnia and Herzegovina,"Apr 24, 2020",91.4
2375,Bosnia and Herzegovina,"Apr 25, 2020",91.4
2376,Bosnia and Herzegovina,"Apr 26, 2020",91.4
2377,Bosnia and Herzegovina,"Apr 27, 2020",91.4
2378,Bosnia and Herzegovina,"Apr 28, 2020",91.4
2379,Bosnia and Herzegovina,"Apr 29, 2020",91.4
2482,Botswana,"Apr 1, 2020",64.68
2483,Botswana,"Apr 2, 2020",87.04
2491,Botswana,"Apr 10, 2020",87.04
2492,Botswana,"Apr 11, 2020",87.04
2493,Botswana,"Apr 12, 2020",87.04
2494,Botswana,"Apr 13, 2020",87.04
2495,Botswana,"Apr 14, 2020",87.04
2496,Botswana,"Apr 15, 2020",87.04
2497,Botswana,"Apr 16, 2020",87.04
2498,Botswana,"Apr 17, 2020",87.04
2499,Botswana,"Apr 18, 2020",87.04
2500,Botswana,"Apr 19, 2020",87.04
2501,Botswana,"Apr 20, 2020",87.04
2502,Botswana,"Apr 21, 2020",87.04
2503,Botswana,"Apr 22, 2020",87.04
2504,Botswana,"Apr 23, 2020",87.04
2505,Botswana,"Apr 24, 2020",87.04
2506,Botswana,"Apr 25, 2020",87.04
2507,Botswana,"Apr 26, 2020",87.04
2508,Botswana,"Apr 27, 2020",87.04
2509,Botswana,"Apr 28, 2020",87.04
2510,Botswana,"Apr 29, 2020",87.04
2607,Brazil,"Apr 1, 2020",70.52
2608,Brazil,"Apr 2, 2020",70.52
2616,Brazil,"Apr 10, 2020",70.52
2617,Brazil,"Apr 11, 2020",70.52
2618,Brazil,"Apr 12, 2020",70.52
2619,Brazil,"Apr 13, 2020",70.52
2620,Brazil,"Apr 14, 2020",70.52
2621,Brazil,"Apr 15, 2020",70.52
2622,Brazil,"Apr 16, 2020",70.52
2623,Brazil,"Apr 17, 2020",70.52
2624,Brazil,"Apr 18, 2020",70.52
2625,Brazil,"Apr 19, 2020",70.52
2626,Brazil,"Apr 20, 2020",70.52
2627,Brazil,"Apr 21, 2020",70.52
2628,Brazil,"Apr 22, 2020",70.52
2629,Brazil,"Apr 23, 2020",70.52
2630,Brazil,"Apr 24, 2020",70.52
2631,Brazil,"Apr 25, 2020",70.52
2632,Brazil,"Apr 26, 2020",72.51
2633,Brazil,"Apr 27, 2020",72.51
2634,Brazil,"Apr 28, 2020",72.51
2635,Brazil,"Apr 29, 2020",72.51
2736,Brunei,"Apr 1, 2020",53.57
2737,Brunei,"Apr 2, 2020",53.57
2745,Brunei,"Apr 10, 2020",53.57
2746,Brunei,"Apr 11, 2020",60.71
2747,Brunei,"Apr 12, 2020",60.71
2748,Brunei,"Apr 13, 2020",60.71
2749,Brunei,"Apr 14, 2020",60.71
2750,Brunei,"Apr 15, 2020",60.71
2751,Brunei,"Apr 16, 2020",60.71
2752,Brunei,"Apr 17, 2020",60.71
2753,Brunei,"Apr 18, 2020",60.71
2754,Brunei,"Apr 19, 2020",60.71
2755,Brunei,"Apr 20, 2020",60.71
2756,Brunei,"Apr 21, 2020",60.71
2757,Brunei,"Apr 22, 2020",60.71
2758,Brunei,"Apr 23, 2020",60.71
2759,Brunei,"Apr 24, 2020",60.71
2760,Brunei,"Apr 25, 2020",60.71
2761,Brunei,"Apr 26, 2020",60.71
2762,Brunei,"Apr 27, 2020",60.71
2763,Brunei,"Apr 28, 2020",60.71
2764,Brunei,"Apr 29, 2020",60.71
2871,Bulgaria,"Apr 1, 2020",75.52
2872,Bulgaria,"Apr 2, 2020",75.52
2880,Bulgaria,"Apr 10, 2020",75.52
2881,Bulgaria,"Apr 11, 2020",75.52
2882,Bulgaria,"Apr 12, 2020",75.52
2883,Bulgaria,"Apr 13, 2020",75.52
2884,Bulgaria,"Apr 14, 2020",75.52
2885,Bulgaria,"Apr 15, 2020",75.0
2886,Bulgaria,"Apr 16, 2020",75.0
2887,Bulgaria,"Apr 17, 2020",75.0
2888,Bulgaria,"Apr 18, 2020",75.0
2889,Bulgaria,"Apr 19, 2020",75.0
2890,Bulgaria,"Apr 20, 2020",75.0
2891,Bulgaria,"Apr 21, 2020",75.0
2892,Bulgaria,"Apr 22, 2020",75.0
2893,Bulgaria,"Apr 23, 2020",75.0
2894,Bulgaria,"Apr 24, 2020",75.0
2895,Bulgaria,"Apr 25, 2020",75.0
2896,Bulgaria,"Apr 26, 2020",75.0
2897,Bulgaria,"Apr 27, 2020",75.0
2898,Bulgaria,"Apr 28, 2020",75.0
2899,Bulgaria,"Apr 29, 2020",75.0
2999,Burkina Faso,"Apr 1, 2020",88.75
3000,Burkina Faso,"Apr 2, 2020",88.75
3008,Burkina Faso,"Apr 10, 2020",88.75
3009,Burkina Faso,"Apr 11, 2020",88.75
3010,Burkina Faso,"Apr 12, 2020",88.75
3011,Burkina Faso,"Apr 13, 2020",88.75
3012,Burkina Faso,"Apr 14, 2020",88.75
3013,Burkina Faso,"Apr 15, 2020",88.75
3014,Burkina Faso,"Apr 16, 2020",88.75
3015,Burkina Faso,"Apr 17, 2020",88.75
3016,Burkina Faso,"Apr 18, 2020",88.75
3017,Burkina Faso,"Apr 19, 2020",88.75
3018,Burkina Faso,"Apr 20, 2020",88.75
3019,Burkina Faso,"Apr 21, 2020",88.75
3020,Burkina Faso,"Apr 22, 2020",88.75
3021,Burkina Faso,"Apr 23, 2020",88.75
3022,Burkina Faso,"Apr 24, 2020",88.75
3023,Burkina Faso,"Apr 25, 2020",88.75
3024,Burkina Faso,"Apr 26, 2020",88.75
3025,Burkina Faso,"Apr 27, 2020",88.75
3026,Burkina Faso,"Apr 28, 2020",88.75
3027,Burkina Faso,"Apr 29, 2020",88.75
3124,Burundi,"Apr 1, 2020",15.47
3125,Burundi,"Apr 2, 2020",15.47
3133,Burundi,"Apr 10, 2020",15.47
3134,Burundi,"Apr 11, 2020",15.47
3135,Burundi,"Apr 12, 2020",15.47
3136,Burundi,"Apr 13, 2020",15.47
3137,Burundi,"Apr 14, 2020",19.44
3138,Burundi,"Apr 15, 2020",19.44
3139,Burundi,"Apr 16, 2020",19.44
3140,Burundi,"Apr 17, 2020",19.44
3141,Burundi,"Apr 18, 2020",19.44
3142,Burundi,"Apr 19, 2020",19.44
3143,Burundi,"Apr 20, 2020",19.44
3144,Burundi,"Apr 21, 2020",19.44
3145,Burundi,"Apr 22, 2020",19.44
3146,Burundi,"Apr 23, 2020",19.44
3147,Burundi,"Apr 24, 2020",19.44
3148,Burundi,"Apr 25, 2020",19.44
3149,Burundi,"Apr 26, 2020",19.44
3150,Burundi,"Apr 27, 2020",19.44
3151,Burundi,"Apr 28, 2020",19.44
3152,Burundi,"Apr 29, 2020",19.44
3252,Cameroon,"Apr 1, 2020",62.43
3253,Cameroon,"Apr 2, 2020",62.43
3261,Cameroon,"Apr 10, 2020",73.54
3262,Cameroon,"Apr 11, 2020",73.54
3263,Cameroon,"Apr 12, 2020",73.54
3264,Cameroon,"Apr 13, 2020",73.54
3265,Cameroon,"Apr 14, 2020",73.54
3266,Cameroon,"Apr 15, 2020",73.54
3267,Cameroon,"Apr 16, 2020",73.54
3268,Cameroon,"Apr 17, 2020",73.54
3269,Cameroon,"Apr 18, 2020",76.32
3270,Cameroon,"Apr 19, 2020",76.32
3271,Cameroon,"Apr 20, 2020",76.32
3272,Cameroon,"Apr 21, 2020",76.32
3273,Cameroon,"Apr 22, 2020",76.32
3274,Cameroon,"Apr 23, 2020",76.32
3275,Cameroon,"Apr 24, 2020",76.32
3276,Cameroon,"Apr 25, 2020",76.32
3277,Cameroon,"Apr 26, 2020",76.32
3278,Cameroon,"Apr 27, 2020",76.32
3279,Cameroon,"Apr 28, 2020",76.32
3280,Cameroon,"Apr 29, 2020",76.32
3386,Canada,"Apr 1, 2020",76.73
3387,Canada,"Apr 2, 2020",76.73
3395,Canada,"Apr 10, 2020",76.73
3396,Canada,"Apr 11, 2020",76.73
3397,Canada,"Apr 12, 2020",76.73
3398,Canada,"Apr 13, 2020",76.73
3399,Canada,"Apr 14, 2020",76.73
3400,Canada,"Apr 15, 2020",76.73
3401,Canada,"Apr 16, 2020",76.73
3402,Canada,"Apr 17, 2020",76.73
3403,Canada,"Apr 18, 2020",76.73
3404,Canada,"Apr 19, 2020",76.73
3405,Canada,"Apr 20, 2020",76.73
3406,Canada,"Apr 21, 2020",76.73
3407,Canada,"Apr 22, 2020",76.73
3408,Canada,"Apr 23, 2020",76.73
3409,Canada,"Apr 24, 2020",76.73
3410,Canada,"Apr 25, 2020",76.73
3411,Canada,"Apr 26, 2020",76.73
3412,Canada,"Apr 27, 2020",76.73
3413,Canada,"Apr 28, 2020",76.73
3414,Canada,"Apr 29, 2020",76.73
3464,Cape Verde,"Apr 1, 2020",79.63
3465,Cape Verde,"Apr 2, 2020",79.63
3473,Cape Verde,"Apr 10, 2020",79.63
